Label,area0,area1,area2,area3,area4
Parasitized,160,11185.5,0,0,0
Parasitized,106,40.5,10440,0,0
Parasitized,352,10,12092,0,0
Parasitized,164.5,10367,0,0,0
Parasitized,32,146.5,10315,0,0
Parasitized,79.5,33,112,52,12541
Parasitized,321,12847.5,0,0,0
Parasitized,169.5,14764.5,0,0,0
Parasitized,226.5,178.5,12709,0,0
Parasitized,142,11885,0,0,0
Parasitized,169,13704,0,0,0
Parasitized,65,11851.5,0,0,0
Parasitized,134.5,10643.5,0,0,0
Parasitized,177.5,14157,0,0,0
Parasitized,148,13493.5,0,0,0
Parasitized,168,13330.5,0,0,0
Parasitized,80,15105.5,0,0,0
Parasitized,173,9711,0,0,0
Parasitized,166.5,30.5,11894,0,0
Parasitized,125.5,14056,0,0,0
Parasitized,148.5,11371,0,0,0
Parasitized,173,10463.5,0,0,0
Parasitized,102,57,15442,0,0
Parasitized,10841.5,0,0,0,0
Parasitized,126.5,17472.5,0,0,0
Parasitized,219,12951.5,0,0,0
Parasitized,84,70,12895,0,0
Parasitized,229.5,139.5,89.5,3840,0
Parasitized,96,12067.5,0,0,0
Parasitized,171,14719.5,0,0,0
Parasitized,140,13666,0,0,0
Parasitized,235,97.5,114.5,38,7500.5
Parasitized,129.5,13536.5,0,0,0
Parasitized,118.5,16433,0,0,0
Parasitized,156.5,11580.5,0,0,0
Parasitized,158,16167.5,0,0,0
Parasitized,186,16827,0,0,0
Parasitized,159.5,13186.5,0,0,0
Parasitized,157,12818,0,0,0
Parasitized,70,121.5,9683.5,0,0
Parasitized,94.5,13728,0,0,0
Parasitized,171,12827,0,0,0
Parasitized,5714,0,0,0,0
Parasitized,135,14007.5,0,0,0
Parasitized,30,130,13595.5,0,0
Parasitized,232,13690.5,0,0,0
Parasitized,150.5,14352,0,0,0
Parasitized,150.5,13548,0,0,0
Parasitized,200.5,11212.5,0,0,0
Parasitized,169.5,14224,0,0,0
Parasitized,155.5,14039,0,0,0
Parasitized,167,13435.5,0,0,0
Parasitized,51.5,111,15342.5,0,0
Parasitized,14994,0,0,0,0
Parasitized,4313,0,0,0,0
Parasitized,104,13388,0,0,0
Parasitized,190,11992.5,0,0,0
Parasitized,155.5,16870,0,0,0
Parasitized,85,262,321.5,8726.5,0
Parasitized,182,160,77,8782,0
Parasitized,164,13004.5,0,0,0
Parasitized,41,99.5,50.5,14584.5,0
Parasitized,178,13572.5,0,0,0
Parasitized,12,129,11473.5,0,0
Parasitized,8.5,141,12580,0,0
Parasitized,105.5,11787.5,0,0,0
Parasitized,124,17.5,13078,0,0
Parasitized,165,10631.5,0,0,0
Parasitized,127.5,13151.5,0,0,0
Parasitized,229.5,27.5,11180,0,0
Parasitized,10979.5,0,0,0,0
Parasitized,282.5,14275,0,0,0
Parasitized,104,89,157,76.5,14104.5
Parasitized,169,99.5,100,171.5,11714
Parasitized,56,54.5,13381.5,0,0
Parasitized,117,16,101,24.5,11606.5
Parasitized,103,35.5,13693.5,0,0
Parasitized,157,12621.5,0,0,0
Parasitized,21,152.5,14119.5,0,0
Parasitized,105,56.5,173.5,15881.5,0
Parasitized,240,8832,0,0,0
Parasitized,161,12661.5,0,0,0
Parasitized,117,15474.5,0,0,0
Parasitized,183.5,12668.5,0,0,0
Parasitized,100.5,105,13147,0,0
Parasitized,10,134.5,9896.5,0,0
Parasitized,10,70.5,13.5,12299.5,0
Parasitized,176.5,14268.5,0,0,0
Parasitized,380.5,6654,0,0,0
Parasitized,135.5,14214.5,0,0,0
Parasitized,77.5,16145.5,0,0,0
Parasitized,129.5,13233,0,0,0
Parasitized,117.5,11517.5,0,0,0
Parasitized,84.5,89,9781.5,0,0
Parasitized,8.5,22.5,136.5,11061,0
Parasitized,14414,0,0,0,0
Parasitized,72,72.5,13930,0,0
Parasitized,176,87,8278.5,0,0
Parasitized,130,14443.5,0,0,0
Parasitized,12105.5,0,0,0,0
Parasitized,144.5,11324,0,0,0
Parasitized,146,11249,0,0,0
Parasitized,190,194,11182.5,0,0
Parasitized,175,4,10886,0,0
Parasitized,175,12605.5,0,0,0
Parasitized,225,16347,0,0,0
Parasitized,148.5,9011.5,0,0,0
Parasitized,207.5,13514.5,0,0,0
Parasitized,108.5,10,14726.5,0,0
Parasitized,139.5,29.5,106,12019.5,0
Parasitized,94,14753.5,0,0,0
Parasitized,153,10263,0,0,0
Parasitized,158.5,13223,0,0,0
Parasitized,111,11837,0,0,0
Parasitized,240,13198,0,0,0
Parasitized,222,6,17120.5,0,0
Parasitized,146,12975.5,0,0,0
Parasitized,11,13781.5,0,0,0
Parasitized,118,19,18521,0,0
Parasitized,105,14586,0,0,0
Parasitized,113.5,12052.5,0,0,0
Parasitized,195,151,92,12262.5,0
Parasitized,172,13056,0,0,0
Parasitized,119.5,64.5,11606,0,0
Parasitized,150,10579.5,0,0,0
Parasitized,9765.5,0,0,0,0
Parasitized,125,62,10393.5,0,0
Parasitized,111.5,12647,0,0,0
Parasitized,114.5,13889,0,0,0
Parasitized,98.5,60.5,7160.5,0,0
Parasitized,151,10583.5,0,0,0
Parasitized,7665.5,0,0,0,0
Parasitized,178.5,157.5,13.5,10349,0
Parasitized,139.5,20468,0,0,0
Parasitized,7776,0,0,0,0
Parasitized,144,12143.5,0,0,0
Parasitized,109.5,12651.5,0,0,0
Parasitized,188.5,187,14099.5,0,0
Parasitized,71,12947,0,0,0
Parasitized,97,15009,0,0,0
Parasitized,176.5,5.5,12028.5,0,0
Parasitized,12.5,161.5,14767,0,0
Parasitized,16.5,22,153,15043.5,0
Parasitized,150,14418.5,0,0,0
Parasitized,42,118,10909.5,0,0
Parasitized,113,46.5,49.5,13239.5,0
Parasitized,12,129,125.5,13521,0
Parasitized,163,15948.5,0,0,0
Parasitized,123,12360.5,0,0,0
Parasitized,134.5,9082.5,0,0,0
Parasitized,42,105.5,10443,0,0
Parasitized,43.5,131.5,131.5,14505.5,0
Parasitized,67,19.5,13673,0,0
Parasitized,134.5,14357,0,0,0
Parasitized,179,14484.5,0,0,0
Parasitized,166,16478.5,0,0,0
Parasitized,45.5,58.5,13344,0,0
Parasitized,80.5,92.5,11527,0,0
Parasitized,161,14998,0,0,0
Parasitized,213.5,66,7137,0,0
Parasitized,74,113.5,11501,0,0
Parasitized,199,13112,0,0,0
Parasitized,131,12842.5,0,0,0
Parasitized,143.5,38,13929.5,0,0
Parasitized,43.5,208,11387.5,0,0
Parasitized,86,73,13002,0,0
Parasitized,19,123.5,48,124.5,120
Parasitized,82.5,73,8557,0,0
Parasitized,103.5,50,12400.5,0,0
Parasitized,166,10809.5,0,0,0
Parasitized,106.5,15569.5,0,0,0
Parasitized,139.5,13174,0,0,0
Parasitized,204.5,15517,0,0,0
Parasitized,203.5,10801,0,0,0
Parasitized,246,12766.5,0,0,0
Parasitized,80.5,51.5,34.5,171,14011.5
Parasitized,11509.5,0,0,0,0
Parasitized,153,87,10494,0,0
Parasitized,229,16593.5,0,0,0
Parasitized,27,7,173.5,489,12243.5
Parasitized,187,11945.5,0,0,0
Parasitized,233.5,187.5,14123.5,0,0
Parasitized,169,19066,0,0,0
Parasitized,135.5,162,20502,0,0
Parasitized,28.5,16425,0,0,0
Parasitized,176.5,17535.5,0,0,0
Parasitized,13467,0,0,0,0
Parasitized,270,13294.5,0,0,0
Parasitized,248.5,83.5,14173.5,0,0
Parasitized,252,149,23102,0,0
Parasitized,167.5,10954,0,0,0
Parasitized,13286.5,0,0,0,0
Parasitized,224,16985.5,0,0,0
Parasitized,146,13282,0,0,0
Parasitized,12474.5,0,0,0,0
Parasitized,16121.5,0,0,0,0
Parasitized,215,17447,0,0,0
Parasitized,279,179,17162,0,0
Parasitized,17338.5,0,0,0,0
Parasitized,187,15834,0,0,0
Parasitized,175.5,15811,0,0,0
Parasitized,14793,0,0,0,0
Parasitized,181.5,14482,0,0,0
Parasitized,238.5,15487.5,0,0,0
Parasitized,276.5,14948,0,0,0
Parasitized,199.5,19659,0,0,0
Parasitized,212.5,14273.5,0,0,0
Parasitized,145.5,134,15550.5,0,0
Parasitized,303,17086.5,0,0,0
Parasitized,159,16491.5,0,0,0
Parasitized,269,11596.5,0,0,0
Parasitized,0,3.5,2,8883,0
Parasitized,211,15361,0,0,0
Parasitized,185.5,18362.5,0,0,0
Parasitized,121,13349.5,0,0,0
Parasitized,14,162.5,15299,156,0
Parasitized,12495,0,0,0,0
Parasitized,232,14472,0,0,0
Parasitized,139,15765,0,0,0
Parasitized,15338.5,0,0,0,0
Parasitized,62,160.5,8.5,15043,0
Parasitized,177.5,16224,0,0,0
Parasitized,17433,0,0,0,0
Parasitized,168,10,7,41,13188.5
Parasitized,181.5,16639.5,0,0,0
Parasitized,8552.5,0,0,0,0
Parasitized,200,167.5,16986.5,0,0
Parasitized,14192.5,0,0,0,0
Parasitized,164.5,2.5,12524.5,0,0
Parasitized,10,149,15219,0,0
Parasitized,176,15124.5,0,0,0
Parasitized,176,15719,0,0,0
Parasitized,27.5,83,8.5,17902.5,0
Parasitized,183,15072,0,0,0
Parasitized,156,17955.5,0,0,0
Parasitized,88,20999,0,0,0
Parasitized,222,16473,0,0,0
Parasitized,679.5,17466,0,0,0
Parasitized,206,37.5,7,407,78.5
Parasitized,179.5,11796.5,0,0,0
Parasitized,173,16451,0,0,0
Parasitized,229.5,13988,0,0,0
Parasitized,358,11642,0,0,0
Parasitized,252,105.5,58,23322.5,0
Parasitized,266.5,16075,0,0,0
Parasitized,15487,0,0,0,0
Parasitized,15770.5,0,0,0,0
Parasitized,158.5,14737,0,0,0
Parasitized,14773.5,0,0,0,0
Parasitized,208,19206,0,0,0
Parasitized,11610.5,0,0,0,0
Parasitized,181,17430,0,0,0
Parasitized,131.5,15859,0,0,0
Parasitized,234,12556,0,0,0
Parasitized,176,15767,0,0,0
Parasitized,197.5,13990,0,0,0
Parasitized,34,33.5,8488.5,0,0
Parasitized,53.5,298.5,17957.5,0,0
Parasitized,258,15526.5,0,0,0
Parasitized,240.5,182,0,0,13786.5
Parasitized,225,19057,0,0,0
Parasitized,17,9.5,12876.5,0,0
Parasitized,400.5,35.5,86,217,104
Parasitized,15618.5,0,0,0,0
Parasitized,183,15749,0,0,0
Parasitized,167.5,16300.5,0,0,0
Parasitized,160,15221.5,0,0,0
Parasitized,11,15370.5,0,0,0
Parasitized,10,146.5,76,52,244.5
Parasitized,57.5,293.5,14892.5,0,0
Parasitized,237,294,13918.5,0,0
Parasitized,336,36.5,13912.5,0,0
Parasitized,193,188.5,22.5,13543,0
Parasitized,72.5,251,9.5,96,244
Parasitized,355.5,13950,0,0,0
Parasitized,154,159,13960.5,0,0
Parasitized,236.5,14901.5,0,0,0
Parasitized,162.5,16781.5,0,0,0
Parasitized,295,15545.5,0,0,0
Parasitized,315,28.5,34,18352,0
Parasitized,14488.5,0,0,0,0
Parasitized,147,15442.5,0,0,0
Parasitized,261,17920.5,0,0,0
Parasitized,109,18.5,15526,0,0
Parasitized,284.5,15447.5,0,0,0
Parasitized,24.5,343,15389.5,0,0
Parasitized,141,16.5,16,12971.5,0
Parasitized,190.5,16282.5,0,0,0
Parasitized,149.5,14978.5,0,0,0
Parasitized,283,14974,0,0,0
Parasitized,13.5,186,16184,0,0
Parasitized,217.5,17378.5,0,0,0
Parasitized,370,16038,0,0,0
Parasitized,178.5,16622,0,0,0
Parasitized,165,15719,0,0,0
Parasitized,18838.5,0,0,0,0
Parasitized,43.5,192.5,14924,0,0
Parasitized,292.5,15870.5,0,0,0
Parasitized,96,88,11715.5,0,0
Parasitized,7,400,14.5,113,7670.5
Parasitized,224,8959.5,0,0,0
Parasitized,168.5,26,14873,0,0
Parasitized,158.5,13085.5,0,0,0
Parasitized,459.5,167,3504,0,35.5
Parasitized,229,13530,0,0,0
Parasitized,40.5,74.5,315,13066.5,0
Parasitized,52.5,494.5,41,77,9292
Parasitized,27.5,98.5,35,123.5,1956
Parasitized,157,305.5,11659,0,0
Parasitized,139.5,12625,0,0,0
Parasitized,14,24,56.5,19.5,8894
Parasitized,315.5,204.5,15059.5,0,0
Parasitized,60.5,95.5,396.5,6,12198.5
Parasitized,204,14557.5,0,0,0
Parasitized,112.5,31,103.5,13990.5,0
Parasitized,2254,0,1127.5,0,0
Parasitized,146,11086.5,0,0,0
Parasitized,7,291,14255,0,0
Parasitized,261.5,32.5,294,25.5,8103.5
Parasitized,54.5,24,13257,0,0
Parasitized,123,10029.5,0,0,0
Parasitized,164,13484.5,0,0,0
Parasitized,194,19147,0,0,0
Parasitized,98.5,10698.5,0,0,0
Parasitized,97,88,13908.5,0,0
Parasitized,23,42.5,171.5,8741.5,0
Parasitized,136.5,17287.5,0,0,0
Parasitized,151.5,256,30.5,14590.5,0
Parasitized,42.5,733,12283.5,0,0
Parasitized,182,14655.5,0,0,0
Parasitized,101.5,12730,0,0,0
Parasitized,32.5,1746,11922,0,0
Parasitized,10,71,1844.5,14654.5,0
Parasitized,107,13044.5,0,0,0
Parasitized,225.5,133.5,12970,0,0
Parasitized,176.5,19,11479.5,0,0
Parasitized,127.5,7,14051.5,0,0
Parasitized,53.5,0.5,1963.5,7402,0
Parasitized,145.5,11244,0,0,0
Parasitized,76,13504,0,0,0
Parasitized,209.5,13047,0,0,0
Parasitized,133,38.5,30.5,14424.5,0
Parasitized,11,9,1890.5,158,228.5
Parasitized,165,165,387.5,12.5,4766.5
Parasitized,6046,0.5,13,0,0
Parasitized,91,171.5,12995,0,0
Parasitized,32.5,17,5.5,35.5,21
Parasitized,98,16,13260,0,0
Parasitized,344.5,96.5,39,26.5,8.5
Parasitized,315,10206.5,0,0,0
Parasitized,185,10510,0,0,0
Parasitized,75,2,26,6071,0
Parasitized,248,11167,0,0,0
Parasitized,43.5,40,280,22.5,17.5
Parasitized,226.5,23.5,168.5,10225,0
Parasitized,160,104,13962.5,0,0
Parasitized,340.5,11035,0,0,0
Parasitized,142,12881.5,0,0,0
Parasitized,208.5,24.5,14660.5,0,0
Parasitized,340,9397,0,0,0
Parasitized,198,22.5,14966,0,0
Parasitized,139.5,132,11514.5,0,0
Parasitized,257,84,10397,0,0
Parasitized,102,235,13957,0,0
Parasitized,134.5,5.5,30,11757.5,0
Parasitized,199.5,150,95,11160.5,0
Parasitized,247,12611.5,0,0,0
Parasitized,55.5,44.5,95.5,33,38
Parasitized,183.5,12720,0,0,0
Parasitized,46,10196,0,0,0
Parasitized,159.5,140,14168.5,0,0
Parasitized,77.5,22,15423,0,0
Parasitized,24.5,20,68,184,11887.5
Parasitized,124,89.5,11427,0,0
Parasitized,229,14293,0,0,0
Parasitized,11713,0,0,0,0
Parasitized,29.5,130.5,10016,0,0
Parasitized,155.5,4,11,12400.5,0
Parasitized,125.5,93,9582,0,0
Parasitized,190,10595,0,0,0
Parasitized,141,202.5,10409.5,0,0
Parasitized,213,250,414.5,56,197
Parasitized,82,42.5,403,8833,0
Parasitized,273.5,45,11824,0,0
Parasitized,29.5,216.5,11197.5,0,0
Parasitized,152,10453,0,0,0
Parasitized,36.5,176,51,32.5,10476
Parasitized,8262,0,0,0,0
Parasitized,249,10861,0,0,0
Parasitized,10320,0,0,0,0
Parasitized,14847,0,0,0,0
Parasitized,150,9960.5,0,0,0
Parasitized,2,183.5,9800,0,0
Parasitized,698,13620.5,0,0,0
Parasitized,10,253.5,9719.5,0,0
Parasitized,15,491.5,5.5,24,20.5
Parasitized,189,58.5,7.5,223.5,40
Parasitized,171,13389,0,0,0
Parasitized,278,10191,0,0,0
Parasitized,39.5,180,167,240.5,12378
Parasitized,183,90,11.5,10731,0
Parasitized,33,2,26.5,24.5,502.5
Parasitized,2,197,191,12167.5,0
Parasitized,269,11529.5,0,0,0
Parasitized,14.5,11384.5,0,0,0
Parasitized,245.5,109,13510.5,0,0
Parasitized,28,165,270,12647,0
Parasitized,168.5,90,13688,0,0
Parasitized,200,8996,0,0,0
Parasitized,92.5,154,70,12315,0
Parasitized,83,16,7,26.5,273.5
Parasitized,63.5,115,15.5,11166,0
Parasitized,120,43.5,419,11722.5,0
Parasitized,17.5,145,11721,0,0
Parasitized,197,41,33.5,13979.5,0
Parasitized,66,88.5,11554.5,0,0
Parasitized,249,37,185,13621,0
Parasitized,490.5,27,11695.5,0,0
Parasitized,8.5,185,224.5,13169,0
Parasitized,7,12.5,24,502.5,519
Parasitized,73.5,153,12528.5,0,0
Parasitized,173.5,10902.5,0,0,0
Parasitized,166.5,11135.5,0,0,0
Parasitized,56.5,430,11947,0,0
Parasitized,136.5,171.5,10964,0,0
Parasitized,167.5,10820.5,0,0,0
Parasitized,40.5,163.5,12063,0,0
Parasitized,127,12495,0,0,0
Parasitized,161.5,13658,0,0,0
Parasitized,50,257.5,10617.5,0,0
Parasitized,151,13161.5,0,0,0
Parasitized,10364,0,0,0,0
Parasitized,16.5,9.5,250,11925,0
Parasitized,83.5,196.5,11216,0,0
Parasitized,111,10259.5,0,0,0
Parasitized,17.5,90.5,96,11728,0
Parasitized,121.5,12092.5,0,0,0
Parasitized,24,66,236,12069.5,0
Parasitized,283.5,101,14746.5,0,0
Parasitized,43.5,14.5,863.5,33,10806.5
Parasitized,408.5,311.5,25,38,11976.5
Parasitized,238,12047,0,0,0
Parasitized,11076,0,0,0,0
Parasitized,24.5,3,14816,0,0
Parasitized,171.5,13018.5,0,0,0
Parasitized,280.5,11958,0,0,0
Parasitized,19,231,11195.5,0,0
Parasitized,283.5,11778,0,0,0
Parasitized,179.5,11.5,13019,0,0
Parasitized,222,340,288,16434,0
Parasitized,119,13774,0,0,0
Parasitized,17.5,12730,0,0,0
Parasitized,230.5,13.5,14632.5,0,0
Parasitized,2,70.5,161.5,9801,0
Parasitized,28.5,4,1230,22.5,0
Parasitized,109.5,158.5,13077.5,0,0
Parasitized,151.5,59.5,27.5,21.5,10
Parasitized,243.5,33.5,9395,0,0
Parasitized,148,11641,0,0,0
Parasitized,114,14470.5,0,0,0
Parasitized,288,9624,0,0,0
Parasitized,433,7899,0,0,0
Parasitized,352.5,9475.5,0,0,0
Parasitized,16,359.5,11824.5,0,0
Parasitized,93,8.5,329.5,11284.5,0
Parasitized,170,4,11421,0,0
Parasitized,333,22.5,76,8354.5,0
Parasitized,33,274.5,11278.5,0,0
Parasitized,251.5,188,10600,0,0
Parasitized,70,290,272,133.5,7811.5
Parasitized,262,166.5,5.5,129.5,11528
Parasitized,143,105.5,189.5,2,240.5
Parasitized,25,172.5,14518,0,0
Parasitized,4,176.5,13338,0,0
Parasitized,65.5,363.5,582,15,12.5
Parasitized,26.5,105.5,12032.5,0,0
Parasitized,50,9853,0,0,0
Parasitized,162.5,11818.5,0,0,0
Parasitized,9.5,161.5,11992.5,0,0
Parasitized,108,6172,0,0,0
Parasitized,133.5,10356,0,0,0
Parasitized,284,11201.5,0,0,0
Parasitized,356,9879.5,0,0,0
Parasitized,357.5,0,201.5,247,72
Parasitized,12.5,248.5,36.5,99,9163.5
Parasitized,10433.5,0,0,0,0
Parasitized,141.5,37.5,14208.5,0,0
Parasitized,177.5,27.5,15115,0,0
Parasitized,313,58.5,117,68.5,167.5
Parasitized,200,118.5,11959,0,0
Parasitized,78.5,13195,0,0,0
Parasitized,8,161.5,9051.5,0,0
Parasitized,4,23,24.5,9558.5,0
Parasitized,12,462,9761,0,0
Parasitized,26.5,38.5,200.5,9168,0
Parasitized,100.5,49.5,11650,0,0
Parasitized,10567,0,0,0,0
Parasitized,138.5,82,8805.5,0,0
Parasitized,19,38,30.5,134,192
Parasitized,10053.5,0,0,0,0
Parasitized,181.5,101.5,309,105,249.5
Parasitized,15,342,12809,0,0
Parasitized,179.5,9502.5,0,0,0
Parasitized,30,171,10036,0,0
Parasitized,189,10797.5,0,0,0
Parasitized,9277,0,0,0,0
Parasitized,199.5,11.5,340.5,10798,0
Parasitized,376,10372,0,0,0
Parasitized,503.5,13.5,66,384.5,234
Parasitized,602.5,8.5,292.5,121.5,220.5
Parasitized,830,11858,0,0,0
Parasitized,5.5,51.5,302,11704,0
Parasitized,11.5,51,84.5,131,45
Parasitized,223.5,602.5,85.5,238.5,27.5
Parasitized,238,8.5,14727,0,0
Parasitized,303,26,283,24.5,12861
Parasitized,368,22,10657,0,0
Parasitized,308,35,33,9981,0
Parasitized,9938,0,0,0,0
Parasitized,190,11320,0,0,0
Parasitized,85.5,186,15,27.5,11618
Parasitized,54.5,10525.5,0,0,0
Parasitized,71,332.5,10203,0,0
Parasitized,12,216.5,12467,0,0
Parasitized,34,13.5,190.5,234.5,255
Parasitized,118,199.5,12074,0,0
Parasitized,396,12642.5,0,0,0
Parasitized,32,7,36,11,524
Parasitized,4,35.5,11523,0,0
Parasitized,254,27.5,11107,0,0
Parasitized,55,12077,0,0,0
Parasitized,70.5,159,9634.5,0,0
Parasitized,214,26,27,187,0
Parasitized,19.5,81,13,230.5,10734
Parasitized,142.5,106,19,10537,0
Parasitized,53.5,138.5,14265,0,0
Parasitized,61.5,17,12044.5,0,0
Parasitized,4,123.5,321,9660,0
Parasitized,688.5,5959,0,0,0
Parasitized,17,271.5,12926.5,0,0
Parasitized,7,249,10980.5,0,0
Parasitized,327.5,359.5,9949,0,0
Parasitized,540,9615.5,0,0,0
Parasitized,11,10,10918.5,0,0
Parasitized,154.5,6,137.5,13763,0
Parasitized,100,200,12127,0,0
Parasitized,9124,0,0,0,0
Parasitized,350,518.5,114,6,10107.5
Parasitized,25,213,224.5,261,18.5
Parasitized,92,216,11987.5,0,0
Parasitized,79,95.5,4,157.5,473
Parasitized,238.5,9533.5,0,0,0
Parasitized,2,12228.5,0,0,0
Parasitized,10,10,36.5,22.5,17
Parasitized,245,28,10504.5,0,0
Parasitized,147,240,10759.5,0,0
Parasitized,38,116,193,28.5,11930.5
Parasitized,234,39.5,10415.5,0,0
Parasitized,159.5,44.5,7991,0,0
Parasitized,277,8983,0,0,0
Parasitized,86,11539,0,0,0
Parasitized,313.5,12058,0,0,0
Parasitized,229,31,12247.5,0,0
Parasitized,153,10909,0,0,0
Parasitized,28,344,286.5,11597,0
Parasitized,64,237.5,14101,0,0
Parasitized,216.5,14830,0,0,0
Parasitized,49,361,15820.5,0,0
Parasitized,208.5,10825.5,0,0,0
Parasitized,299.5,12691,0,0,0
Parasitized,56.5,191,21.5,12845,0
Parasitized,199.5,31,11522.5,0,0
Parasitized,94.5,140,442,45,8
Parasitized,53.5,12396,0,0,0
Parasitized,2.5,0,0,7847,0
Parasitized,276.5,11550.5,0,0,0
Parasitized,45.5,9509,0,0,0
Parasitized,196,156.5,2,11429.5,0
Parasitized,51,11962,0,0,0
Parasitized,351,12609.5,0,0,0
Parasitized,52.5,208.5,14296,0,0
Parasitized,44.5,10265,19,0,0
Parasitized,182,12629.5,0,0,0
Parasitized,5.5,204,14073.5,0,0
Parasitized,30.5,213.5,13304,0,0
Parasitized,151,155,14129.5,0,0
Parasitized,11.5,58.5,153,10270.5,0
Parasitized,107,11887,0,0,0
Parasitized,11,144.5,126,253.5,12280
Parasitized,2,276.5,11766.5,0,0
Parasitized,32.5,61,230,10625,0
Parasitized,11.5,8.5,11732.5,0,0
Parasitized,163.5,61,11410,0,0
Parasitized,224,9927.5,0,0,0
Parasitized,174.5,193,10803.5,0,0
Parasitized,113.5,264,11122,0,0
Parasitized,483.5,13287.5,0,0,0
Parasitized,12020,0,0,0,0
Parasitized,201,11529.5,0,0,0
Parasitized,60.5,214.5,97,329,4
Parasitized,310.5,10964.5,0,0,0
Parasitized,215.5,11931.5,0,0,0
Parasitized,166.5,109.5,10187.5,0,0
Parasitized,292,12864,0,0,0
Parasitized,47,288.5,12090.5,0,0
Parasitized,188.5,115,12794,0,0
Parasitized,313.5,13,4,9847,0
Parasitized,410.5,151.5,845,10955.5,0
Parasitized,40,533,9.5,9789.5,0
Parasitized,216,46.5,16220,0,0
Parasitized,10,16,154,111,14387.5
Parasitized,209,13603.5,0,0,0
Parasitized,200,13892.5,0,0,0
Parasitized,180.5,14391.5,0,0,0
Parasitized,201.5,87.5,13245.5,0,0
Parasitized,282,14344,0,0,0
Parasitized,522.5,57,62.5,267.5,12671
Parasitized,33,40,15.5,151,11789
Parasitized,205,46,43,9071,0
Parasitized,344,12872.5,0,0,0
Parasitized,84.5,1320,9695,0,0
Parasitized,197.5,22,97.5,8670,0
Parasitized,60,274,2,11129,0
Parasitized,121.5,188,10749.5,0,0
Parasitized,193.5,184,13757,0,0
Parasitized,8.5,37,10261.5,0,0
Parasitized,177.5,130.5,11595,0,0
Parasitized,34,21.5,260.5,255,8479
Parasitized,203,11822.5,0,0,0
Parasitized,160,11647.5,0,0,0
Parasitized,2,140,12035.5,0,0
Parasitized,110.5,132.5,68.5,9877.5,0
Parasitized,9709,0,0,0,0
Parasitized,42,238.5,10457,0,0
Parasitized,0,797.5,11161.5,0,0
Parasitized,10,182,12,11343,0
Parasitized,588,8823.5,0,0,0
Parasitized,348,8833,0,0,0
Parasitized,25,10,7,310,14374
Parasitized,12.5,176,76.5,161.5,12938.5
Parasitized,196.5,174.5,14522.5,0,0
Parasitized,60.5,74.5,158,9359.5,0
Parasitized,212,10189,0,0,0
Parasitized,132,31,11241,0,0
Parasitized,395,8102.5,0,0,0
Parasitized,52,80,301,9745.5,0
Parasitized,15.5,533,9091,0,0
Parasitized,217.5,280.5,55.5,60.5,131
Parasitized,105.5,182.5,10160,0,0
Parasitized,55,168.5,90.5,9535.5,0
Parasitized,11060.5,0,0,0,0
Parasitized,245,12286.5,0,0,0
Parasitized,13.5,118,293.5,298.5,125.5
Parasitized,185,20.5,67,154.5,10859
Parasitized,58.5,340,153,9985,0
Parasitized,200,25,158,11897,0
Parasitized,184,10234.5,0,0,0
Parasitized,358,2,13571,0,0
Parasitized,275.5,10898,0,0,0
Parasitized,258.5,37,11999,0,0
Parasitized,142,10952,0,0,0
Parasitized,8.5,147.5,169.5,11784,0
Parasitized,257,9238.5,0,0,0
Parasitized,414.5,110.5,8768.5,0,0
Parasitized,217.5,27,54.5,82,10948
Parasitized,21.5,10,12379,0,0
Parasitized,125,511.5,73.5,13425.5,0
Parasitized,75,160.5,12802.5,0,0
Parasitized,315,22,362.5,295.5,10985
Parasitized,84,107,173,10814.5,0
Parasitized,8.5,28.5,2,162.5,88.5
Parasitized,0,49.5,196,174.5,9794.5
Parasitized,45,78.5,398.5,10682,0
Parasitized,243.5,11903,0,0,0
Parasitized,237.5,185,11568,0,0
Parasitized,182.5,9006,0,0,0
Parasitized,44,4,271.5,8785.5,0
Parasitized,26,196.5,9165,0,0
Parasitized,346,10572.5,0,0,0
Parasitized,67.5,158.5,34,278.5,11484.5
Parasitized,14,174.5,72,9364.5,0
Parasitized,453.5,7030.5,0,0,0
Parasitized,242.5,174,8545.5,0,0
Parasitized,152.5,13194,0,0,0
Parasitized,211.5,12150,0,0,0
Parasitized,32.5,303,11618,0,0
Parasitized,499,6858,0,0,0
Parasitized,227,8,12094,0,0
Parasitized,42.5,0.5,1,12151,0
Parasitized,9,125,224,9312.5,0
Parasitized,280,56,36.5,318,8553.5
Parasitized,294,9695,0,0,0
Parasitized,133.5,118.5,102,9384.5,0
Parasitized,2,199,16.5,183,67.5
Parasitized,297,11,11302,0,0
